a,b,theta,A1,A2,Rt,Rp,E,E_t1,E_t2,E_p1,E_p2,machine_type,status,file_name
7.3,5.9,25,1.0,-1.0,2.1,1.9,-55.6343626541784,-9.824542543909047,-10.478741799190175,-7.523096908116712,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=-1.0_a=7.3_b=5.9_cx=0_cy=0_cz=0.log
7.3,6.0,25,1.0,-1.0,2.1,1.9,-55.18130168900825,-9.849907125579193,-10.519395034527406,-7.210856717312707,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=-1.0_a=7.3_b=6_cx=0_cy=0_cz=0.log
7.3,6.1,25,1.0,-1.0,2.1,1.9,-54.4119694090914,-9.8443473870866,-10.523477614624426,-6.816231993376277,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=-1.0_a=7.3_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.8,25,-1.5,-0.5,2.1,1.9,-55.51479815354105,-9.737632408796344,-10.337791758007368,-7.74757731531281,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=-0.5_a=7.2_b=5.8_cx=0_cy=0_cz=0.log
7.3,5.8,25,-1.5,-0.5,2.1,1.9,-55.75609206384979,-9.76318838109728,-10.432882740860805,-7.74757731531281,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=-0.5_a=7.3_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.8,25,-1.5,-0.5,2.1,1.9,-55.64639829623047,-9.711055477964694,-10.430168760183733,-7.74757731531281,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=-0.5_a=7.4_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.9,25,-1.5,-0.5,2.1,1.9,-55.37135187792592,-9.708151361555794,-10.460731007275172,-7.528890080400743,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=-0.5_a=7.4_b=5.9_cx=0_cy=0_cz=0.log
7.4,6.0,25,-1.5,-0.5,2.1,1.9,-54.69340136903338,-9.67998494778294,-10.456120691262186,-7.189349439460784,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=-0.5_a=7.4_b=6.0_cx=0_cy=0_cz=0.log
7.2,5.8,25,-2.0,-0.5,2.1,1.9,-55.27872261684388,-9.696057361434212,-10.253950774378607,-7.762333840597421,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=-0.5_a=7.2_b=5.8_cx=0_cy=0_cz=0.log
7.3,5.8,25,-2.0,-0.5,2.1,1.9,-55.54106070275884,-9.717375758627897,-10.363801420142408,-7.762333840597421,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=-0.5_a=7.3_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.8,25,-2.0,-0.5,2.1,1.9,-55.451656842953525,-9.662585350510199,-10.373889898357447,-7.762333840597421,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=-0.5_a=7.4_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.9,25,-2.0,-0.5,2.1,1.9,-55.16859461192507,-9.658382288529536,-10.410124208254272,-7.526884558494202,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=-0.5_a=7.4_b=5.9_cx=0_cy=0_cz=0.log
7.4,6.0,25,-2.0,-0.5,2.1,1.9,-54.489670207258314,-9.62952247611247,-10.410696497303434,-7.177391608944162,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=-0.5_a=7.4_b=6.0_cx=0_cy=0_cz=0.log
7.2,5.7,25,0.0,-0.5,2.1,1.9,-54.80955849005841,-9.601229305146262,-10.248215960571542,-7.626189270988108,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=-0.5_a=7.2_b=5.7_cx=0_cy=0_cz=0.log
7.3,5.7,25,0.0,-0.5,2.1,1.9,-55.32589630864096,-9.716310874209741,-10.391303300799336,-7.626189270988108,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=-0.5_a=7.3_b=5.7_cx=0_cy=0_cz=0.log
7.4,5.7,25,0.0,-0.5,2.1,1.9,-55.44128159235697,-9.736816645949148,-10.42849017091794,-7.626189270988108,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=-0.5_a=7.4_b=5.7_cx=0_cy=0_cz=0.log
7.2,5.8,25,2.0,-1.0,2.1,1.9,-54.27374401665293,-9.44199927028967,-10.06720819103066,-7.638956589391456,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=-1.0_a=7.2_b=5.8_cx=0_cy=0_cz=0.log
7.3,5.8,25,2.0,-1.0,2.1,1.9,-54.89989733975381,-9.605758672347292,-10.216525450523477,-7.638956589391456,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=-1.0_a=7.3_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.8,25,2.0,-1.0,2.1,1.9,-55.109939997200854,-9.665664542117156,-10.261640909477135,-7.638956589391456,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=-1.0_a=7.4_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.9,25,2.0,-1.0,2.1,1.9,-55.055931466515176,-9.708318906836213,-10.313653958379293,-7.507288676220924,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=-1.0_a=7.4_b=5.9_cx=0_cy=0_cz=0.log
7.4,6.0,25,2.0,-1.0,2.1,1.9,-54.54945057479199,-9.718770085775759,-10.330048912146593,-7.2199719274649405,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=-1.0_a=7.4_b=6.0_cx=0_cy=0_cz=0.log
7.2,5.8,25,1.5,-1.0,2.1,1.9,-54.81580848991871,-9.572304859291762,-10.19312936771894,-7.668567531276494,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=-1.0_a=7.2_b=5.8_cx=0_cy=0_cz=0.log
7.3,5.8,25,1.5,-1.0,2.1,1.9,-55.32256799552124,-9.699696291820148,-10.31911768799182,-7.668567531276494,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=-1.0_a=7.3_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.8,25,1.5,-1.0,2.1,1.9,-55.43075950490311,-9.729090742825065,-10.343818991677836,-7.668567531276494,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=-1.0_a=7.4_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.9,25,1.5,-1.0,2.1,1.9,-55.312303187092766,-9.758921313215977,-10.386709300160874,-7.516344900475816,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=-1.0_a=7.4_b=5.9_cx=0_cy=0_cz=0.log
7.4,6.0,25,1.5,-1.0,2.1,1.9,-54.75305121461861,-9.758054094447287,-10.39444085076684,-7.216220672708005,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=-1.0_a=7.4_b=6.0_cx=0_cy=0_cz=0.log
7.2,6.0,25,0.5,-1.0,2.1,1.9,-55.34685765276663,-9.885586089279967,-10.569954142847564,-7.2039365370292225,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=-1.0_a=7.2_b=6_cx=0_cy=0_cz=0.log
7.2,5.7,25,-0.5,-0.5,2.1,1.9,-54.92592645448167,-9.634442781913092,-10.246333430637604,-7.679895341745577,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=-0.5_a=7.2_b=5.7_cx=0_cy=0_cz=0.log
7.3,5.7,25,-0.5,-0.5,2.1,1.9,-55.403500469983555,-9.730786274885759,-10.388776945415882,-7.679895341745577,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=-0.5_a=7.3_b=5.7_cx=0_cy=0_cz=0.log
7.4,5.7,25,-0.5,-0.5,2.1,1.9,-55.48759434034582,-9.73623933683848,-10.425370818644296,-7.679895341745577,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=-0.5_a=7.4_b=5.7_cx=0_cy=0_cz=0.log
7.1,5.9,25,0.5,-1.0,2.1,1.9,-55.115979153546505,-9.703618229425047,-10.338212817383463,-7.5276200000662365,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=-1.0_a=7.1_b=5.9_cx=0_cy=0_cz=0.log
7.1,6.0,25,0.5,-1.0,2.1,1.9,-55.015932724345475,-9.811419427394867,-10.478658340522088,-7.2039365370292225,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=-1.0_a=7.1_b=6_cx=0_cy=0_cz=0.log
7.1,6.1,25,0.5,-1.0,2.1,1.9,-54.55850679962895,-9.87838980462402,-10.569369931006804,-6.802899916074238,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=-1.0_a=7.1_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.9,25,0.5,-1.0,2.1,1.9,-55.66183755185921,-9.82772652967833,-10.487033716286533,-7.5276200000662365,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=-1.0_a=7.2_b=5.9_cx=0_cy=0_cz=0.log
7.2,6.1,25,0.5,-1.0,2.1,1.9,-54.69996135891415,-9.908390430209694,-10.610096585063731,-6.802899916074238,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=-1.0_a=7.2_b=6.1_cx=0_cy=0_cz=0.log
7.3,5.9,25,0.5,-1.0,2.1,1.9,-55.79319673019927,-9.853182727762032,-10.52725710737286,-7.5276200000662365,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=-1.0_a=7.3_b=5.9_cx=0_cy=0_cz=0.log
7.3,6.0,25,0.5,-1.0,2.1,1.9,-55.29926729411818,-9.869547561102081,-10.562197491701227,-7.2039365370292225,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=-1.0_a=7.3_b=6_cx=0_cy=0_cz=0.log
7.3,6.1,25,0.5,-1.0,2.1,1.9,-54.49707106000278,-9.856226778763812,-10.560815087053923,-6.802899916074238,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=-1.0_a=7.3_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.7,25,-1.0,-0.5,2.1,1.9,-54.92726305127144,-9.641773353912868,-10.214981148543304,-7.729275358724407,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=-0.5_a=7.2_b=5.7_cx=0_cy=0_cz=0.log
7.3,5.7,25,-1.0,-0.5,2.1,1.9,-55.38605820236262,-9.724130903719923,-10.362021174281836,-7.729275358724407,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=-0.5_a=7.3_b=5.7_cx=0_cy=0_cz=0.log
7.4,5.7,25,-1.0,-0.5,2.1,1.9,-55.456194994738325,-9.718608188151848,-10.402612286037764,-7.729275358724407,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=-0.5_a=7.4_b=5.7_cx=0_cy=0_cz=0.log
7.2,5.8,25,1.0,-1.0,2.1,1.9,-55.22441790159792,-9.667332463664934,-10.289184833469337,-7.695010802708566,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=-1.0_a=7.2_b=5.8_cx=0_cy=0_cz=0.log
7.3,5.8,25,1.0,-1.0,2.1,1.9,-55.63454463239759,-9.764489209395832,-10.397091453138273,-7.695010802708566,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=-1.0_a=7.3_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.8,25,1.0,-1.0,2.1,1.9,-55.66096280317288,-9.768851031374652,-10.405938716547098,-7.695010802708566,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=-1.0_a=7.4_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.9,25,1.0,-1.0,2.1,1.9,-55.48720026423689,-9.788104293169454,-10.441598854959013,-7.523096908116712,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=-1.0_a=7.4_b=5.9_cx=0_cy=0_cz=0.log
7.4,6.0,25,1.0,-1.0,2.1,1.9,-54.88359463005327,-9.778001382306684,-10.442447248322424,-7.210856717312707,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.0_A2=-1.0_a=7.4_b=6.0_cx=0_cy=0_cz=0.log
7.2,5.7,25,-1.5,-0.5,2.1,1.9,-54.81836245569866,-9.625703450292347,-10.154035494779237,-7.774405877920799,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=-0.5_a=7.2_b=5.7_cx=0_cy=0_cz=0.log
7.3,5.7,25,-1.5,-0.5,2.1,1.9,-55.27779264678247,-9.698507160297595,-10.310946880315896,-7.774405877920799,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=-0.5_a=7.3_b=5.7_cx=0_cy=0_cz=0.log
7.4,5.7,25,-1.5,-0.5,2.1,1.9,-55.350807200418785,-9.685785650101025,-10.360175667330623,-7.774405877920799,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.5_A2=-0.5_a=7.4_b=5.7_cx=0_cy=0_cz=0.log
7.2,5.7,25,-2.0,-0.5,2.1,1.9,-54.60266216797754,-9.58831514941994,-10.063082940294409,-7.8153873009141535,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=-0.5_a=7.2_b=5.7_cx=0_cy=0_cz=0.log
7.3,5.7,25,-2.0,-0.5,2.1,1.9,-55.081685731653124,-9.655696545727553,-10.235213325824587,-7.8153873009141535,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=-0.5_a=7.3_b=5.7_cx=0_cy=0_cz=0.log
7.4,5.7,25,-2.0,-0.5,2.1,1.9,-55.17402257362846,-9.639313514751848,-10.297764777787961,-7.8153873009141535,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-2.0_A2=-0.5_a=7.4_b=5.7_cx=0_cy=0_cz=0.log
7.3,5.7,25,2.0,-1.0,2.1,1.9,-54.10928117542062,-9.47624060837552,-10.070964465907311,-7.5303923392202705,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=-1.0_a=7.3_b=5.7_cx=0_cy=0_cz=0.log
7.4,5.7,25,2.0,-1.0,2.1,1.9,-54.52963380923029,-9.587232694670092,-10.170148696517572,-7.5303923392202705,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=-1.0_a=7.4_b=5.7_cx=0_cy=0_cz=0.log
7.5,5.7,25,2.0,-1.0,2.1,1.9,-54.57443927775603,-9.604649862041695,-10.175134263408836,-7.5303923392202705,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=-1.0_a=7.5_b=5.7_cx=0_cy=0_cz=0.log
7.5,5.8,25,2.0,-1.0,2.1,1.9,-54.97943674249109,-9.64056100457674,-10.221492819662672,-7.638956589391456,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=-1.0_a=7.5_b=5.8_cx=0_cy=0_cz=0.log
7.5,5.9,25,2.0,-1.0,2.1,1.9,-54.77240989822894,-9.64604732452426,-10.234164756548124,-7.507288676220924,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=2.0_A2=-1.0_a=7.5_b=5.9_cx=0_cy=0_cz=0.log
7.3,5.7,25,1.5,-1.0,2.1,1.9,-54.61731201619841,-9.587036911514588,-10.183968976605684,-7.5908215523231775,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=-1.0_a=7.3_b=5.7_cx=0_cy=0_cz=0.log
7.4,5.7,25,1.5,-1.0,2.1,1.9,-54.92907153442502,-9.66505836730357,-10.261827279930005,-7.5908215523231775,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=-1.0_a=7.4_b=5.7_cx=0_cy=0_cz=0.log
7.5,5.7,25,1.5,-1.0,2.1,1.9,-54.8813707344234,-9.654875135165641,-10.248160112067128,-7.5908215523231775,-7.4844786876346925,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=-1.0_a=7.5_b=5.7_cx=0_cy=0_cz=0.log
7.5,5.8,25,1.5,-1.0,2.1,1.9,-55.21416689828038,-9.678652744041756,-10.285960687149784,-7.668567531276494,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=-1.0_a=7.5_b=5.8_cx=0_cy=0_cz=0.log
7.5,5.9,25,1.5,-1.0,2.1,1.9,-54.94903639308177,-9.673468883964231,-10.290528332407119,-7.516344900475816,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=1.5_A2=-1.0_a=7.5_b=5.9_cx=0_cy=0_cz=0.log
7.2,6.0,25,0.0,-1.0,2.1,1.9,-55.43439278763253,-9.902324918599334,-10.601193473092279,-7.195515352766961,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=-1.0_a=7.2_b=6_cx=0_cy=0_cz=0.log
7.1,5.9,25,0.0,-1.0,2.1,1.9,-55.30058506538626,-9.750987704319414,-10.381968462083023,-7.5299756727181375,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=-1.0_a=7.1_b=5.9_cx=0_cy=0_cz=0.log
7.1,6.0,25,0.0,-1.0,2.1,1.9,-55.15953462244943,-9.848109309503345,-10.51797999959672,-7.195515352766961,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=-1.0_a=7.1_b=6_cx=0_cy=0_cz=0.log
7.1,6.1,25,0.0,-1.0,2.1,1.9,-54.66874022607226,-9.90580069628777,-10.604287725000175,-6.788475971203297,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=-1.0_a=7.1_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.9,25,0.0,-1.0,2.1,1.9,-55.78572559636086,-9.85317143262364,-10.5223549992661,-7.5299756727181375,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=-1.0_a=7.2_b=5.9_cx=0_cy=0_cz=0.log
7.2,6.1,25,0.0,-1.0,2.1,1.9,-54.75859840319026,-9.917682598170359,-10.63733491167659,-6.788475971203297,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=-1.0_a=7.2_b=6.1_cx=0_cy=0_cz=0.log
7.3,5.9,25,0.0,-1.0,2.1,1.9,-55.86704963759985,-9.861129514523784,-10.555058937985448,-7.5299756727181375,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=-1.0_a=7.3_b=5.9_cx=0_cy=0_cz=0.log
7.3,6.0,25,0.0,-1.0,2.1,1.9,-55.3409829037264,-9.870505768805742,-10.586307680932805,-7.195515352766961,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=-1.0_a=7.3_b=6_cx=0_cy=0_cz=0.log
7.3,6.1,25,0.0,-1.0,2.1,1.9,-54.51384942268487,-9.851285765122157,-10.581357254472096,-6.788475971203297,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.0_A2=-1.0_a=7.3_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.8,25,0.5,-1.0,2.1,1.9,-55.50952204992063,-9.730890441453084,-10.35650787135819,-7.718352919677273,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=-1.0_a=7.2_b=5.8_cx=0_cy=0_cz=0.log
7.3,5.8,25,0.5,-1.0,2.1,1.9,-55.844643765478395,-9.803474523243494,-10.45148464734666,-7.718352919677273,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=-1.0_a=7.3_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.8,25,0.5,-1.0,2.1,1.9,-55.808236890356056,-9.787808108550964,-10.448947624478023,-7.718352919677273,-7.616372504620812,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=-1.0_a=7.4_b=5.8_cx=0_cy=0_cz=0.log
7.4,5.9,25,0.5,-1.0,2.1,1.9,-55.588032335508615,-9.798566139943432,-10.479291497846132,-7.5276200000662365,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=-1.0_a=7.4_b=5.9_cx=0_cy=0_cz=0.log
7.4,6.0,25,0.5,-1.0,2.1,1.9,-54.94818172464147,-9.781155875069091,-10.475046392995862,-7.2039365370292225,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=0.5_A2=-1.0_a=7.4_b=6.0_cx=0_cy=0_cz=0.log
7.2,6.0,25,-0.5,-1.0,2.1,1.9,-55.433284604689106,-9.898352780204732,-10.609548768668901,-7.1856408554594955,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=-1.0_a=7.2_b=6_cx=0_cy=0_cz=0.log
7.1,5.9,25,-0.5,-1.0,2.1,1.9,-55.36552419245709,-9.77030622708844,-10.394984901940916,-7.530244874535128,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=-1.0_a=7.1_b=5.9_cx=0_cy=0_cz=0.log
7.1,6.0,25,-0.5,-1.0,2.1,1.9,-55.193551939562894,-9.859077556815464,-10.528957659495065,-7.1856408554594955,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=-1.0_a=7.1_b=6_cx=0_cy=0_cz=0.log
7.1,6.1,25,-0.5,-1.0,2.1,1.9,-54.678823056980036,-9.909693141002206,-10.613174521597102,-6.7730003194883475,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=-1.0_a=7.1_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.9,25,-0.5,-1.0,2.1,1.9,-55.81174780835863,-9.855830192449504,-10.532572744530627,-7.530244874535128,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=-1.0_a=7.2_b=5.9_cx=0_cy=0_cz=0.log
7.2,6.1,25,-0.5,-1.0,2.1,1.9,-54.73711120535154,-9.908207197207958,-10.643804539577104,-6.7730003194883475,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=-1.0_a=7.2_b=6.1_cx=0_cy=0_cz=0.log
7.3,5.9,25,-0.5,-1.0,2.1,1.9,-55.86185573693365,-9.850803837296553,-10.562653063971084,-7.530244874535128,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=-1.0_a=7.3_b=5.9_cx=0_cy=0_cz=0.log
7.3,6.0,25,-0.5,-1.0,2.1,1.9,-55.311989432084374,-9.85502823482966,-10.592225727741608,-7.1856408554594955,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=-1.0_a=7.3_b=6_cx=0_cy=0_cz=0.log
7.3,6.1,25,-0.5,-1.0,2.1,1.9,-54.467537929769605,-9.831601404002866,-10.585623694991225,-6.7730003194883475,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-0.5_A2=-1.0_a=7.3_b=6.1_cx=0_cy=0_cz=0.log
7.2,6.0,25,-1.0,-1.0,2.1,1.9,-55.34871382720303,-9.875995226379018,-10.595256601111034,-7.174369520740584,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=-1.0_a=7.2_b=6_cx=0_cy=0_cz=0.log
7.1,5.9,25,-1.0,-1.0,2.1,1.9,-55.31696809642017,-9.764410143194253,-10.377473607950378,-7.5285035342676565,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=-1.0_a=7.1_b=5.9_cx=0_cy=0_cz=0.log
7.1,6.0,25,-1.0,-1.0,2.1,1.9,-55.12388828897382,-9.847021207096986,-10.511817851278462,-7.174369520740584,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=-1.0_a=7.1_b=6_cx=0_cy=0_cz=0.log
7.1,6.1,25,-1.0,-1.0,2.1,1.9,-54.59435519052204,-9.892619221296627,-10.596266892098356,-6.756495551439003,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=-1.0_a=7.1_b=6.1_cx=0_cy=0_cz=0.log
7.2,5.9,25,-1.0,-1.0,2.1,1.9,-55.7454080786556,-9.8381764536025,-10.517927288659848,-7.5285035342676565,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=-1.0_a=7.2_b=5.9_cx=0_cy=0_cz=0.log
7.2,6.1,25,-1.0,-1.0,2.1,1.9,-54.640309002483264,-9.882119096349923,-10.629743923025673,-6.756495551439003,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=-1.0_a=7.2_b=6.1_cx=0_cy=0_cz=0.log
7.3,5.9,25,-1.0,-1.0,2.1,1.9,-55.78229311690666,-9.824267694551963,-10.550278566835914,-7.5285035342676565,-7.504697059863247,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=-1.0_a=7.3_b=5.9_cx=0_cy=0_cz=0.log
7.3,6.0,25,-1.0,-1.0,2.1,1.9,-55.216678193071864,-9.82501819654135,-10.580215813883118,-7.174369520740584,-7.231840651482344,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=-1.0_a=7.3_b=6_cx=0_cy=0_cz=0.log
7.3,6.1,25,-1.0,-1.0,2.1,1.9,-54.36214637022931,-9.798929468262939,-10.57385223498568,-6.756495551439003,-6.860087412293068,3,Done,tetracene_theta=25_Rt=2.1_Rp=1.9_A1=-1.0_A2=-1.0_a=7.3_b=6.1_cx=0_cy=0_cz=0.log
