a,b,theta,A1,A2,E,E_p1,E_p2,E_t,machine_type,status,file_name
5.7,8.9,65,-14,32,-24.96599865297321,-0.1609155268524773,-3.8443584386841394,-4.238862680474995,1,Done,naphthalene_A1=-14_A2=32_theta=65_a=5.7_b=8.9_cx=0_cy=0_cz=0.log
5.7,8.8,65,-18,32,-24.283617923851125,-0.1718630662653595,-3.7155162029666826,-4.12721484634676,2,Done,naphthalene_A1=-18_A2=32_theta=65_a=5.7_b=8.8_cx=0_cy=0_cz=0.log
5.9,8.8,65,-12,32,-24.91130739147775,-0.1718593012192286,-3.4898730195709504,-4.396960687474348,2,Done,naphthalene_A1=-12_A2=32_theta=65_a=5.9_b=8.8_cx=0_cy=0_cz=0.log
5.7,8.9,65,-20,32,-23.91402206395287,-0.1609036041772924,-3.648668190173339,-4.073719618812902,2,Done,naphthalene_A1=-20_A2=32_theta=65_a=5.7_b=8.9_cx=0_cy=0_cz=0.log
5.7,8.9,65,-18,32,-24.36112293880433,-0.1609092517755925,-3.7155162029666826,-4.1520680073299445,2,Done,naphthalene_A1=-18_A2=32_theta=65_a=5.7_b=8.9_cx=0_cy=0_cz=0.log
5.8,8.9,65,-16,32,-24.58783728175331,-0.1609117618063464,-3.568028762645554,-4.282489058212377,1,Done,naphthalene_A1=-16_A2=32_theta=65_a=5.8_b=8.9_cx=0_cy=0_cz=0.log
5.8,8.9,65,-14,32,-24.80678179615643,-0.1609155268524773,-3.638644345512148,-4.3019155128567945,1,Done,naphthalene_A1=-14_A2=32_theta=65_a=5.8_b=8.9_cx=0_cy=0_cz=0.log
5.6,8.6,65,-12,32,-24.90683199057821,-0.1965116591309197,-4.048993214790244,-4.103955560683971,2,Done,naphthalene_A1=-12_A2=32_theta=65_a=5.6_b=8.6_cx=0_cy=0_cz=0.log
5.8,8.9,65,-20,32,-23.93742567684967,-0.1609036041772924,-3.4270404433482327,-4.190384395449655,2,Done,naphthalene_A1=-20_A2=32_theta=65_a=5.8_b=8.9_cx=0_cy=0_cz=0.log
5.6,9.0,65,-16,32,-24.65280213719234,-0.1507919080904685,-3.970108932699077,-4.102750113903312,1,Done,naphthalene_A1=-16_A2=32_theta=65_a=5.6_b=9.0_cx=0_cy=0_cz=0.log
